question_id,paragraph_id,answers
15711,[3858],['the Reconquista']
15712,[3858],['five']
15713,[3858],['Navarre']
15714,[3859],['1060s']
15715,[3859],['1071']
15716,[3859],['11th']
15717,[3860],['Urban II']
15718,[3860],['the Council of Clermont']
15719,[3860],['1095']
15720,[3860],['Alexios I Komnenos']
15721,[3861],['Saladin']
15722,[3861],['1203']
15723,[3861],['Cyprus']
15724,[3862],['southern France']
15725,[3862],['Marienburg']
15726,[3862],['the Order of the Sword Brothers']
15727,[3862],['12th']
15728,[3862],['14th']
15729,[3863],['realists']
15730,[3863],['Aristotle']
15731,[3863],['1164']
15732,[3863],['Thomas Aquinas']
15733,[3864],['The Song of Hildebrand']
15734,[3864],['Geoffrey of Monmouth']
15735,[3864],['Arthur']
15736,[3864],['Emperor Frederick Barbarossa']
15737,[3865],['ecclesiastical law']
15738,[3865],['Secular law']
15739,[3865],['Bologna']
15740,[3865],['11th']
15741,[3865],['Gratian']
15742,[3866],['algebra']
15743,[3866],['Almagest']
15744,[3866],['Greek']
15745,[3867],['mechanical clocks']
15746,[3867],['Pisa']
15747,[3868],['one half']
15748,[3868],['the horse collar']
15749,[3868],['the heavy plough']
15750,[3868],['faster']
15751,[3869],['houses']
15752,[3869],['mortise and tenon']
15753,[3869],['rib and plank']
15754,[3869],['stern-post']
15755,[3869],['lateen']
15756,[3870],['13th']
15757,[3870],['the English']
15758,[3870],['the Scots']
15759,[3870],['The increasing use of crossbows']
15760,[3871],['10th']
15761,[3871],['arched stone vaults']
15762,[3871],['C. R. Dodwell']
15763,[3871],['the castle']
15764,[3871],['1000']
15765,[3872],['on the barrel-vaulted roof']
15766,[3872],['Gloucester Candlestick']
15767,[3873],['12th']
15768,[3873],['Salisbury Cathedral']
15769,[3873],['French']
15770,[3874],['Janetta Benton']
15771,[3874],['Metalwork']
15772,[3874],['1337']
15773,[3874],['ivory']
15774,[3874],['Cimabue']
15775,[3875],['11th']
15776,[3875],['909']
15777,[3875],['Mâcon']
15778,[3875],['austerity']
15779,[3875],['Cluniac Reforms']
15780,[3876],['11th']
15781,[3876],['Pope Gregory VII']
15782,[3876],['German princes']
15783,[3877],['Cistercians']
15784,[3877],['1153']
15785,[3877],['Monte Gargano']
15786,[3878],['Franciscans']
15787,[3878],['poverty']
15788,[3878],['begging']
15789,[3878],['the Albigensian Crusade']
15790,[3878],['the Waldensians']
15791,[3879],['1315–17']
15792,[3879],['the Little Ice Age']
15793,[3879],['1313–14']
15794,[3879],['14th']
15795,[3880],['35']
15796,[3880],['the jacquerie']
15797,[3880],"[""the Peasants' Revolt""]"
15798,[3880],['Florence']
15799,[3881],['50']
15800,[3881],['Eastern']
15801,[3881],['cash rents']
15802,[3881],['chivalry']
15803,[3882],['1492']
15804,[3882],['Holland']
15805,[3883],['Portugal']
15806,[3883],['Paying for the wars']
15807,[3883],['Parliament']
15808,[3883],['Estates General']
15809,[3883],['the peasantry']
15810,[3884],['1337']
15811,[3884],['the Black Prince']
15812,[3884],['1327']
15813,[3884],['Crécy']
15814,[3884],['1420s']
15815,[3885],['Bohemia']
15816,[3885],['15th']
15817,[3885],['England']
15818,[3885],['Henry VII']
15819,[3885],['Norway']
15820,[3886],['Venice']
15821,[3886],['Ottomans']
15822,[3886],['1366']
15823,[3886],['Serbia']
15824,[3887],['1305–78']
15825,[3887],['1418']
15826,[3887],['two']
15827,[3887],['Martin V']
15828,[3888],['English']
15829,[3888],['1415']
15830,[3888],['the laity']
15831,[3888],['Hussitism']
15832,[3888],['burned at the stake']
15833,[3889],['the clergy']
15834,[3889],['1471']
15835,[3889],['1486']
15836,[3889],['handbook for witch-hunters']
15837,[3890],['customary law']
15838,[3890],['Lithuania']
15839,[3891],['training of future clergy']
15840,[3891],['grammar']
15841,[3891],['one']
15842,[3891],['a village priest']
15843,[3892],['Petrarch']
15844,[3892],['1400']
15845,[3892],['Christine de Pizan']
15846,[3892],['Latin']
15847,[3892],['Meister Eckhart']
15848,[3893],['Portugal']
15849,[3893],['Prince Henry the Navigator']
15850,[3893],['Vasco da Gama']
15851,[3894],['longbowmen']
15852,[3894],['the increasing power of crossbows']
15853,[3894],['pikes']
15854,[3895],['the traditional distaff']
15855,[3895],['buttons']
15856,[3895],['the tower mill']
15857,[3895],['Sweden']
15858,[3895],['Venice']
15859,[3896],['1400']
15860,[3896],['the Très Riches Heures du Duc de Berry']
15861,[3896],['Early Renaissance']
15862,[3896],['the Royal Gold Cup']
15863,[3897],['Netherlandish']
15864,[3897],['works printed before 1500']
15865,[3898],['as a time of ignorance and superstition']
15866,[3899],['Science']
15867,[3899],['David Lindberg']
15868,[3900],['dissections']
15869,[3900],['ancient science']
15870,[3900],['natural philosophy']
15871,[3901],['phonemes']
15872,[3901],['Phonology']
15873,[],[]
15874,[],[]
15875,[],[]
15876,[],[]
15877,[3902],['the phonological system']
15878,[3902],['sound system']
15879,[3902],['fundamental']
15880,[],[]
15881,[],[]
15882,[],[]
15883,[],[]
15884,[3903],['phonetics']
15885,[3903],['descriptive']
15886,[3903],['linguistics']
15887,[3903],['speech perception']
15888,[],[]
15889,[],[]
15890,[],[]
15891,[3904],['lógos']
15892,[3904],['Nikolai Trubetzkoy']
15893,[3904],['speech']
15894,[],[]
15895,[],[]
15896,[],[]
15897,[3905],['Sanskrit']
15898,[3905],['Ashtadhyayi']
15899,[3905],['Pāṇini']
15900,[3905],['4th century BC']
15901,[3905],['the Shiva Sutras']
15902,[],[]
15903,[],[]
15904,[],[]
15905,[3906],['1876']
15906,[3906],['Mikołaj Kruszewski']
15907,[3906],['Polish']
15908,[3906],['Ferdinand de Saussure']
15909,[],[]
15910,[],[]
15911,[],[]
15912,[3907],['1939']
15913,[3907],['morphophonology']
15914,[],[]
15915,[],[]
15916,[],[]
15917,[],[]
15918,[],[]
15919,[3908],['Morris Halle']
15920,[3908],['emphasis on segments']
15921,[3908],['morphophonology']
15922,[],[]
15923,[],[]
15924,[],[]
15925,[],[]
15926,[3909],['a set of universal phonological processes']
15927,[3909],['suppressed']
15928,[3909],['Patricia Donegan']
15929,[3909],['Wolfgang U. Dressler']
15930,[],[]
15931,[],[]
15932,[3910],['John Goldsmith']
15933,[3910],['1976']
15934,[],[]
15935,[],[]
15936,[],[]
15937,[],[]
15938,[3911],['the early 1980s']
15939,[3911],['Government']
15940,[3911],['restricted variation']
15941,[],[]
15942,[3912],['1991']
15943,[3912],['John McCarthy']
15944,[3912],['Mark Hale and Charles Reiss']
15945,[],[]
15946,[],[]
15947,[],[]
15948,[],[]
15949,[3913],"['the United Kingdom,']"
15950,[],[]
15951,[],[]
15952,[],[]
15953,[],[]
15954,[],[]
15955,[3914],['phonological theory']
15956,[3914],['synchronic and diachronic accounts']
15957,[3914],['integrated']
15958,[],[]
15959,[],[]
15960,[],[]
15961,[],[]
15962,[],[]
15963,[3915],['phonemes']
15964,[3915],['allophones']
15965,[3915],['unaspirated']
15966,[],[]
15967,[],[]
15968,[],[]
15969,[],[]
15970,[3916],['phonological']
15971,[3916],['sound inventory']
15972,[],[]
15973,[],[]
15974,[],[]
15975,[],[]
15976,[3917],['the same phoneme']
15977,[],[]
15978,[],[]
15979,[],[]
15980,[],[]
15981,[3918],['complicate']
15982,[3918],['unrecognizable']
15983,[3918],['speech perception']
15984,[],[]
15985,[],[]
15986,[],[]
15987,[],[]
15988,[],[]
15989,[3919],['brain']
15990,[3919],['allophones']
15991,[],[]
15992,[],[]
15993,[],[]
15994,[3920],['early 1960s']
15995,[3920],['abstract']
15996,[3920],['morphophonemes']
15997,[3920],['morphophonology']
15998,[3920],['theoretical']
15999,[],[]
16000,[],[]
16001,[],[]
16002,[],[]
16003,[3921],['meaning']
16004,[3921],['how sounds alternate']
16005,[],[]
16006,[],[]
16007,[],[]
16008,[],[]
16009,[3922],['prosody']
16010,[3922],['Phonology']
16011,[],[]
16012,[],[]
16013,[],[]
16014,[],[]
16015,[3923],['general analytical tools']
16016,[3923],['sign languages']
16017,[3923],['modality']
16018,[3923],['sub-lexical units']
16019,[],[]
16020,[],[]
16021,[],[]
16022,[3924],['Peripheral devices']
16023,[3924],"['(CPU), and some form of memory']"
16024,[3925],['astronomical calculations']
16025,[3925],"['World War II,']"
16026,[3925],['personal computers']
16027,[3925],['World War II']
16028,[3926],['millions to billions of times']
16029,[3927],['1613']
16030,[3927],['The Yong Mans Gleanings']
16031,[3927],['Richard Braithwait']
16032,[3927],['19th century']
16033,[3928],['a form of tally stick']
16034,[3929],['arithmetic tasks']
16035,[3929],['2400 BC']
16036,[3929],['Babylonia']
16037,[3929],['a checkered cloth']
16038,[3930],['The Antikythera mechanism']
16039,[3930],['Derek J. de Solla Price.']
16040,[3930],['Antikythera wreck off the Greek island of Antikythera']
16041,[3930],['Kythera and Crete']
16042,[3931],['Abū Rayhān al-Bīrūnī']
16043,[3931],['the planisphere and dioptra']
16044,[3931],['1235']
16045,[3932],['Aviation']
16046,[3933],['a Swiss watchmaker']
16047,[3933],"[""Musée d'Art et d'Histoire""]"
16048,[3933],"['Neuchâtel, Switzerland']"
16049,[3934],['1872']
16050,[3934],['Sir William Thomson']
16051,[3934],['system of pulleys and wires']
16052,[3935],['wheel-and-disc']
16053,[3935],['Lord Kelvin']
16054,[3935],['1920s']
16055,[3936],['Charles Babbage']
16056,[3936],['Charles Babbage']
16057,[3936],['early 19th century']
16058,[3937],['Henry Babbage']
16059,[3937],['1888']
16060,[3937],['1906']
16061,[3938],['Sir William Thomson']
16062,[3938],['1872']
16063,[3938],['Lord Kelvin']
16064,[3939],['MIT']
16065,[3939],['1927']
16066,[3939],['H. W. Nieman']
16067,[3940],['50s']
16068,[3940],['education (control systems) and aircraft (slide rule).']
16069,[3941],['Alan Turing']
16070,[3941],['1936']
16071,[3941],['Kurt Gödel']
16072,[3942],['1938']
16073,[3942],['trigonometry']
16074,[3943],['Konrad Zuse']
16075,[3943],['1939']
16076,[3943],['German']
16077,[3944],['1941']
16078,[3944],['the Z3']
16079,[3944],['about 5–10 Hz']
16080,[3944],['64']
16081,[3945],['Post Office Research Station']
16082,[3945],['1942']
16083,[3945],['about 300']
16084,[3946],['Flowers']
16085,[3946],['18 January 1944']
16086,[3946],"[', the British']"
16087,[3946],['Bletchley Park']
16088,[3947],['2400']
16089,[3948],['Electronic Numerical Integrator and Computer)']
16090,[3949],['5000']
16091,[3949],['ENIAC']
16092,[3950],['Alan Turing']
16093,[3950],['1936']
16094,[3950],['1945']
16095,[3950],['1945.']
16096,[3950],['University of Pennsylvania']
16097,[3951],['Baby']
16098,[3951],['Victoria University of Manchester']
16099,[3951],"['Frederic C. Williams, Tom Kilburn and Geoff Tootill']"
16100,[3951],['21 June 1948']
16101,[3952],['The Mark 1']
16102,[3952],['University of Manchester']
16103,[3952],['April 1951']
16104,[3953],['Tom Kilburn']
16105,[3953],['1953']
16106,[3953],['valves']
16107,[3953],['electronics division of the Atomic Energy Research Establishment at Harwell']
16108,[3953],['1955']
16109,[3954],['Geoffrey W.A. Dummer']
16110,[3954],['Royal Radar Establishment of the Ministry of Defence']
16111,[3955],['Jack Kilby at Texas Instruments and Robert Noyce at Fairchild Semiconductor.']
16112,[3955],['12 September 1958.']
16113,[3955],['germanium']
16114,[3955],['silicon']
16115,[3956],['Intel.']
16116,[3957],['237 million devices']
16117,[3958],['the flow of control']
16118,[3959],['Harvard Mark I computer']
16119,[3960],['basic instruction can be given a short name that is indicative of its function']
16120,[3960],['machine language']
16121,[3961],['a compiler or an assembler']
16122,[3961],['an interpreter']
16123,[3962],['a PDA or a hand-held videogame']
16124,[3963],['a compiler']
16125,[3964],['provides ways to obtain information without requiring the direct help of a programmer']
16126,[3965],"['""bugs']"
16127,[3966],['Admiral Grace Hopper']
16128,[3966],['Admiral Grace Hopper']
16129,[3966],['moth']
16130,[3966],['Harvard Mark II']
16131,[3966],['September 1947']
16132,[3967],['arithmetic logic']
16133,[3967],['I/O']
16134,[3967],"['the control unit, the memory']"
16135,[3968],['a bit (binary digit) of information']
16136,[3968],['off']
16137,[3969],['a control system or central controller)']
16138,[3969],['(decodes']
16139,[3970],['a register']
16140,[3970],['which location in memory the next instruction is to be read from']
16141,[3970],['the program counter']
16142,[3971],['the ALU']
16143,[3971],"['""jumps""']"
16144,[3972],['microsequencer']
16145,[3972],['CPU']
16146,[3973],['central processing unit']
16147,[3973],"['The control unit, ALU, and registers']"
16148,[3973],['a microprocessor']
16149,[3973],['mid-1970s']
16150,[3974],['(integers']
16151,[3975],"['AND, OR, XOR, and NOT']"
16152,[3976],['a single number']
16153,[3976],"[""the software's""]"
16154,[3977],['256 different numbers']
16155,[3977],['0 to 255 or −128 to +127']
16156,[3978],['The CPU']
16157,[3979],['ROM']
16158,[3979],['the BIOS']
16159,[3980],['input and output']
16160,[3980],['input']
16161,[3981],['multitasking']
16162,[3982],"['""time-sharing""']"
16163,[3983],"['more slowly,']"
16164,[3983],['input/output devices']
16165,[3984],['Supercomputers']
16166,[3985],['the 1950s']
16167,[3986],['ARPA']
16168,[3987],['programs']
16169,[3987],['The Church–Turing thesis']
16170,[3988],['a computer']
16171,[3989],['transistors']
16172,[3989],['photolithographed semiconductors']
16173,[3989],['billiard ball computer)']
16174,[3990],['quantum computers']
16175,[3991],['artificial intelligence']
16176,[3992],['Software']
16177,[3993],['the motherboard']
16178,[3994],"['communities and countries, ""black"" is also perceived as a derogatory,']"
16179,[3994],['racial classification or of ethnicity']
16180,[3994],['the meaning of the expression varies widely both between and within societies']
16181,[3994],"['the meaning of the expression varies widely both between and within societies, and depends significantly on context.']"
16182,[3995],"['Different societies apply differing criteria regarding who is classified as ""black""']"
16183,[3995],"['mixed-race people are generally not classified as ""black.""']"
16184,[3995],"['it is instead a socially based racial classification related to being African American, with a family history associated with institutionalized slavery.']"
16185,[3996],['The Romans']
16186,[3996],['Moors']
16187,[3997],['the 7th century']
16188,[3997],['North Africa']
16189,[3997],['some dating from prehistoric communities.']
16190,[3997],['Trans-Saharan trade in peoples']
16191,[3998],['(1672–1727)']
16192,[3998],['Black Guard']
16193,[3998],['coerced the country into submission.']
16194,[3998],['In the 18th century']
16195,[3999],['because they have some distant white ancestry.']
16196,[3999],"[""Brazil's University of the State of Bahia""]"
16197,[3999],['in ways that resemble multi-racials']
16198,[4000],['Anwar Sadat']
16199,[4000],['Egyptian']
16200,[4000],['reddish']
16201,[4001],['sexual relations between a male master and his female slave']
16202,[4001],['umm walad']
16203,[4001],"['""mother of a child""']"
16204,[4002],['Sultan Ahmad al-Mansur']
16205,[4002],['from 1578 to 1608']
16206,[4002],['Fulani']
16207,[4002],['sub-Saharan peoples']
16208,[4003],['early 1991']
16209,[4003],['non-Arabs of the Zaghawa tribe']
16210,[4003],['Sudan']
16211,[4003],"['deftly manipulat(ing) Arab solidarity"" to carry out policies of apartheid and ethnic cleansing.']"
16212,[4004],['George Ayittey']
16213,[4004],['the Arab government']
16214,[4004],['blacks']
16215,[4004],['Sudan']
16216,[4005],['Irwin Cotler']
16217,[4005],"['an example of a government that ""actually deserve(s)"" the appellation ""apartheid.""']"
16218,[4005],['Canadian']
16219,[4006],['second-class']
16220,[4006],"['Bantu, Khoisan, and European descent']"
16221,[4006],['a system of legal racial segregation']
16222,[4007],['the Population Registration Act of 1945']
16223,[4007],['pencil test']
16224,[4007],"[""A pencil was inserted into a person's hair to determine if the hair was kinky enough to hold the pencil""]"
16225,[4008],['Sandra Laing']
16226,[4008],['2008']
16227,[4008],['age 10']
16228,[4008],['South African']
16229,[4008],['three']
16230,[4009],"['those classed as ""Coloured""']"
16231,[4009],['During the apartheid era']
16232,[4009],"['those classed as ""Black""']"
16233,[4010],"['a ""Non-racial democracy""']"
16234,[4010],['affirmative action policies']
16235,[4010],"['""Africans"", ""Coloureds"" and ""Asians""']"
16236,[4010],['ANC (African National Congress)']
16237,[4010],"['""Africans']"
16238,[4011],['solely for the purposes of accessing affirmative action benefits']
16239,[4011],['Chinese people who arrived in the country after the end of apartheid']
16240,[4011],"['they were also ""disadvantaged"" by racial discrimination.']"
16241,[4012],['language']
16242,[4012],['Zulu or Xhosa']
16243,[4012],['European-sounding names']
16244,[4013],['10 to 18 million']
16245,[4013],['between the advent of Islam in 650CE and the abolition of slavery in the Arabian Peninsula in the mid-20th century']
16246,[4013],['for them to serve as concubines']
16247,[4013],['The mixed-race children of female slaves and Arab owners']
16248,[4014],['average of 38%']
16249,[4014],['16%']
16250,[4014],['10%']
16251,[4015],['African-Iraquis']
16252,[4015],['Parliament']
16253,[4015],['Alamin M. Mazrui et al.']
16254,[4016],['just over 2%']
16255,[4016],['during the 1980s and 1990s']
16256,[4016],['Ethiopia.']
16257,[4016],"['the United Kingdom, Canada, and the United States.']"
16258,[4017],['asylum']
16259,[4017],['Niger-Congo']
16260,[4017],['southern Nuba Mountains']
16261,[4018],['during the period of the Ottoman Empire']
16262,[4018],['Antalya and Istanbul in present-day Turkey']
16263,[4019],['Bantu peoples from Southeast Africa']
16264,[4019],['1960s']
16265,[4020],"['""little black people""']"
16266,[4020],['Semang']
16267,[4021],['Muslims']
16268,[4021],['Arab or Berber descent']
16269,[4021],"['Muslim Arabs, Berbers, Black Africans and Europeans']"
16270,[4021],['North Africa or Iberia']
16271,[4021],['derogatory']
